url,Player,Nationality,Team,Mat,Inns,NotOut,Runs,HS,Avg,BF,SR,100s,50s,4s,6s
http://www.iplt20.com/stats/2016/highest-strikerate,Krunal; Pandya,Indian,MI,12,9,3,237,86,39.5,124,191.12,0,1,22,13
http://www.iplt20.com/stats/2016/highest-strikerate,Chris; Morris,Overseas,Delhi Daredevils,12,7,4,195,82*,65,109,178.89,0,1,15,12
http://www.iplt20.com/stats/2016/highest-strikerate,AB; de Villiers,Overseas,Royal Challengers Bangalore,16,16,3,687,129*,52.84,407,168.79,1,6,57,37
http://www.iplt20.com/stats/2016/highest-strikerate,Andre; Russell,Overseas,Kolkata Knight Riders,12,8,1,188,39*,26.85,114,164.91,0,0,10,15
http://www.iplt20.com/stats/2016/highest-strikerate,Thisara; Perera,Overseas,Rising Pune Supergiants,12,10,3,150,34,21.42,93,161.29,0,0,7,11
http://www.iplt20.com/stats/2016/highest-strikerate,Steve; Smith,Overseas,Rising Pune Supergiants,8,7,1,270,101,45,176,153.4,1,0,27,8
http://www.iplt20.com/stats/2016/highest-strikerate,Virat; Kohli,Indian,Royal Challengers Bangalore,16,16,4,973,113,81.08,640,152.03,4,7,83,38
http://www.iplt20.com/stats/2016/highest-strikerate,David; Warner,Overseas,Sunrisers Hyderabad,17,17,3,848,93*,60.57,560,151.42,0,9,88,31
http://www.iplt20.com/stats/2016/highest-strikerate,Chris; Gayle,Overseas,Royal Challengers Bangalore,10,10,0,227,76,22.7,150,151.33,0,2,17,21
http://www.iplt20.com/stats/2016/highest-strikerate,Sachin; Baby,Indian,Royal Challengers Bangalore,11,6,1,119,33,23.8,79,150.63,0,0,9,5
http://www.iplt20.com/stats/2016/highest-strikerate,Dwayne; Smith,Overseas,Gujarat Lions,12,12,1,324,73,29.45,221,146.6,0,3,35,16
http://www.iplt20.com/stats/2016/highest-strikerate,Lokesh; Rahul,Indian,Royal Challengers Bangalore,14,12,3,397,68*,44.11,271,146.49,0,4,37,16
http://www.iplt20.com/stats/2016/highest-strikerate,Yusuf; Pathan,Indian,Kolkata Knight Riders,15,13,8,361,63*,72.2,248,145.56,0,3,33,13
http://www.iplt20.com/stats/2016/highest-strikerate,Glenn; Maxwell,Overseas,Kings XI Punjab,11,11,2,179,68,19.88,124,144.35,0,2,14,8
http://www.iplt20.com/stats/2016/highest-strikerate,Axar; Patel,Indian,Kings XI Punjab,14,10,3,111,36*,15.85,77,144.15,0,0,4,8
http://www.iplt20.com/stats/2016/highest-strikerate,Kieron; Pollard,Overseas,Mumbai Indians,13,12,4,207,51*,25.87,144,143.75,0,1,11,16
http://www.iplt20.com/stats/2016/highest-strikerate,Nitish; Rana,Indian,Mumbai Indians,4,3,0,104,70,34.66,75,138.66,0,1,7,8
http://www.iplt20.com/stats/2016/highest-strikerate,Jos; Buttler,Overseas,Mumbai Indians,14,14,3,255,41,23.18,184,138.58,0,0,23,11
http://www.iplt20.com/stats/2016/highest-strikerate,Sam; Billings,Overseas,Delhi Daredevils,5,4,0,88,54,22,64,137.5,0,1,4,4
http://www.iplt20.com/stats/2016/highest-strikerate,Robin; Uthappa,Indian,Kolkata Knight Riders,15,15,0,394,72,26.26,289,136.33,0,3,45,8
http://www.iplt20.com/stats/2016/highest-strikerate,Quinton; de Kock,Overseas,Delhi Daredevils,13,13,1,445,108,37.08,327,136.08,1,3,52,13
http://www.iplt20.com/stats/2016/highest-strikerate,Manish; Pandey,Indian,Kolkata Knight Riders,12,11,3,248,52,31,183,135.51,0,2,17,9
http://www.iplt20.com/stats/2016/highest-strikerate,MS; Dhoni,Indian,Rising Pune Supergiants,14,12,5,284,64*,40.57,210,135.23,0,1,18,14
