url,Player,Nationality,Team,Mat,Inns,NotOut,Runs,HS,Avg,BF,SR,100s,50s,4s,6s
http://www.iplt20.com/stats/2017/highest-strikerate,Manish; Pandey,Indian,Kolkata Knight Riders,14,13,5,396,81*,49.5,308,128.57,0,2,28,12
http://www.iplt20.com/stats/2017/highest-strikerate,Gautam; Gambhir,Indian,Kolkata Knight Riders,16,16,4,498,76*,41.5,389,128.02,0,4,61,7
http://www.iplt20.com/stats/2017/highest-strikerate,Shikhar; Dhawan,Indian,Sunrisers Hyderabad,14,14,1,479,77,36.84,376,127.39,0,3,53,9
http://www.iplt20.com/stats/2017/highest-strikerate,Nitish; Rana,Indian,Mumbai Indians,13,12,1,333,62*,30.27,264,126.13,0,3,24,17
http://www.iplt20.com/stats/2017/highest-strikerate,Ambati; Rayudu,Indian,Mumbai Indians,4,4,0,79,63,19.75,63,125.39,0,1,6,3
http://www.iplt20.com/stats/2017/highest-strikerate,Wriddhiman; Saha,Indian,Kings XI Punjab,14,11,1,234,93*,23.4,187,125.13,0,1,20,8
http://www.iplt20.com/stats/2017/highest-strikerate,Steve; Smith,Overseas,Rising Pune Supergiant,14,14,3,421,84*,38.27,337,124.92,0,2,36,10
http://www.iplt20.com/stats/2017/highest-strikerate,Yusuf; Pathan,Indian,Kolkata Knight Riders,15,11,3,143,59,17.87,115,124.34,0,1,9,6
http://www.iplt20.com/stats/2017/highest-strikerate,Karun; Nair,Indian,Delhi Daredevils,14,13,0,281,64,21.61,226,124.33,0,1,39,6
http://www.iplt20.com/stats/2017/highest-strikerate,Rohit; Sharma,Indian,Mumbai Indians,16,15,2,309,67,23.76,251,123.1,0,3,27,9
http://www.iplt20.com/stats/2017/highest-strikerate,Chris; Gayle,Overseas,Royal Challengers Bangalore,9,9,0,200,77,22.22,163,122.69,0,1,15,14
http://www.iplt20.com/stats/2017/highest-strikerate,Virat; Kohli,Indian,Royal Challengers Bangalore,10,10,0,308,64,30.8,252,122.22,0,4,23,11
http://www.iplt20.com/stats/2017/highest-strikerate,Naman; Ojha,Indian,Sunrisers Hyderabad,14,5,1,79,34,19.75,65,121.53,0,0,2,3
http://www.iplt20.com/stats/2017/highest-strikerate,Suryakumar; Yadav,Indian,Kolkata Knight Riders,10,7,1,105,31,17.5,88,119.31,0,0,8,3
http://www.iplt20.com/stats/2017/highest-strikerate,Ajinkya; Rahane,Indian,Rising Pune Supergiant,15,15,1,338,60,24.14,285,118.59,0,2,30,9
http://www.iplt20.com/stats/2017/highest-strikerate,MS; Dhoni,Indian,Rising Pune Supergiant,15,14,4,280,61*,28,237,118.14,0,1,14,16
http://www.iplt20.com/stats/2017/highest-strikerate,Corey; Anderson,Overseas,Delhi Daredevils,11,11,4,142,41*,20.28,123,115.44,0,0,8,9
http://www.iplt20.com/stats/2017/highest-strikerate,Mandeep; Singh,Indian,Royal Challengers Bangalore,11,10,0,188,52,18.8,177,106.21,0,1,21,4
http://www.iplt20.com/stats/2017/highest-strikerate,Eoin; Morgan,Overseas,Kings XI Punjab,4,4,0,65,26,16.25,62,104.83,0,0,6,2
http://www.iplt20.com/stats/2017/highest-strikerate,David; Miller,Overseas,Kings XI Punjab,5,4,1,83,30*,27.66,80,103.75,0,0,4,4
http://www.iplt20.com/stats/2017/highest-strikerate,Stuart; Binny,Indian,Royal Challengers Bangalore,8,7,2,78,18*,15.6,76,102.63,0,0,6,3
http://www.iplt20.com/stats/2017/highest-strikerate,Mohit; Sharma,Indian,Kings XI Punjab,14,7,1,51,13,8.5,50,102,0,0,3,1
http://www.iplt20.com/stats/2017/highest-strikerate,James; Faulkner,Overseas,Gujarat Lions,8,6,2,54,21,13.5,57,94.73,0,0,4,0
http://www.iplt20.com/stats/2017/highest-strikerate,Amit; Mishra,Indian,Delhi Daredevils,14,6,5,49,13*,49,52,94.23,0,0,2,2
http://www.iplt20.com/stats/2017/highest-strikerate,Shane; Watson,Overseas,Royal Challengers Bangalore,8,7,1,71,24,11.83,78,91.02,0,0,6,1
http://www.iplt20.com/stats/2017/highest-strikerate,Kagiso; Rabada,Overseas,Delhi Daredevils,6,3,0,55,44,18.33,64,85.93,0,0,5,1
