url,Player,Nationality,Team,Mat,Inns,NotOut,Runs,HS,Avg,BF,SR,100s,50s,4s,6s
http://www.iplt20.com/stats/2012/highest-strikerate,Azhar; Mahmood,Indian,Kings XI Punjab,11,10,2,186,36,23.25,142,130.98,0,0,16,8
http://www.iplt20.com/stats/2012/highest-strikerate,Francois; du Plessis,Overseas,Chennai Super Kings,13,12,0,398,73,33.16,304,130.92,0,3,29,17
http://www.iplt20.com/stats/2012/highest-strikerate,David; Miller,Overseas,Kings XI Punjab,6,6,3,98,34*,32.66,75,130.66,0,0,6,4
http://www.iplt20.com/stats/2012/highest-strikerate,David; Hussey,Overseas,Kings XI Punjab,16,15,3,396,68*,33,305,129.83,0,2,28,17
http://www.iplt20.com/stats/2012/highest-strikerate,Shikhar; Dhawan,Indian,Deccan Chargers,15,15,1,569,84,40.64,439,129.61,0,5,58,18
http://www.iplt20.com/stats/2012/highest-strikerate,Ajinkya; Rahane,Indian,Rajasthan Royals,16,16,2,560,103*,40,433,129.33,1,3,73,10
http://www.iplt20.com/stats/2012/highest-strikerate,MS; Dhoni,Indian,Chennai Super Kings,19,17,5,358,51*,29.83,278,128.77,0,1,26,9
http://www.iplt20.com/stats/2012/highest-strikerate,JP; Duminy,Overseas,Deccan Chargers,9,9,6,244,74,81.33,190,128.42,0,2,13,11
http://www.iplt20.com/stats/2012/highest-strikerate,Manish; Pandey,Indian,Pune Warriors India,10,9,2,143,80*,20.42,112,127.67,0,1,12,6
http://www.iplt20.com/stats/2012/highest-strikerate,Rohit; Sharma,Indian,Mumbai Indians,17,16,2,433,109*,30.92,342,126.6,1,3,39,18
http://www.iplt20.com/stats/2012/highest-strikerate,Ravindra; Jadeja,Indian,Chennai Super Kings,19,14,2,191,48,15.91,151,126.49,0,0,13,9
http://www.iplt20.com/stats/2012/highest-strikerate,Mandeep; Singh,Indian,Kings XI Punjab,16,16,0,432,75,27,342,126.31,0,2,53,7
http://www.iplt20.com/stats/2012/highest-strikerate,Murali; Vijay,Indian,Chennai Super Kings,14,14,1,336,113,25.84,267,125.84,1,0,39,10
http://www.iplt20.com/stats/2012/highest-strikerate,Mithun; Manhas,Overseas,Pune Warriors India,10,7,3,120,42*,30,96,125,0,0,10,4
http://www.iplt20.com/stats/2012/highest-strikerate,Akshath; Reddy,Indian,Deccan Chargers,5,3,0,73,42,24.33,59,123.72,0,0,6,2
http://www.iplt20.com/stats/2012/highest-strikerate,Shakib; Al Hasan,Overseas,Kolkata Knight Riders,8,7,1,91,42,15.16,74,122.97,0,0,6,3
http://www.iplt20.com/stats/2012/highest-strikerate,Dan; Christian,Overseas,Deccan Chargers,7,7,2,145,39,29,118,122.88,0,0,8,6
http://www.iplt20.com/stats/2012/highest-strikerate,Jesse; Ryder,Overseas,Pune Warriors India,11,11,1,256,86,25.6,212,120.75,0,2,23,8
http://www.iplt20.com/stats/2012/highest-strikerate,Piyush; Chawla,Indian,Kings XI Punjab,16,12,4,106,21*,13.25,88,120.45,0,0,9,4
http://www.iplt20.com/stats/2012/highest-strikerate,Adam; Gilchrist,Overseas,Kings XI Punjab,7,7,2,172,64*,34.4,143,120.27,0,1,21,4
http://www.iplt20.com/stats/2012/highest-strikerate,Shaun; Marsh,Overseas,Kings XI Punjab,13,13,2,336,68*,30.54,280,120,0,2,39,7
http://www.iplt20.com/stats/2012/highest-strikerate,Robin; Uthappa,Indian,Pune Warriors India,16,16,1,405,69,27,343,118.07,0,2,38,10
http://www.iplt20.com/stats/2012/highest-strikerate,Angelo; Mathews,Overseas,Pune Warriors India,9,8,1,127,35,18.14,108,117.59,0,0,5,4
http://www.iplt20.com/stats/2012/highest-strikerate,Parthiv; Patel,Indian,Deccan Chargers,14,13,2,194,45,17.63,165,117.57,0,0,19,4
http://www.iplt20.com/stats/2012/highest-strikerate,Ross; Taylor,Overseas,Delhi Daredevils,12,12,2,197,55,19.7,171,115.2,0,1,12,7
http://www.iplt20.com/stats/2012/highest-strikerate,Yusuf; Pathan,Indian,Kolkata Knight Riders,17,16,6,194,40*,19.4,169,114.79,0,0,10,7
http://www.iplt20.com/stats/2012/highest-strikerate,Sachin; Tendulkar,Indian,Mumbai Indians,13,13,2,324,74,29.45,283,114.48,0,2,39,4
http://www.iplt20.com/stats/2012/highest-strikerate,Anustup; Majumdar,Indian,Pune Warriors India,4,4,0,87,31,21.75,76,114.47,0,0,7,2
http://www.iplt20.com/stats/2012/highest-strikerate,Yogesh; Nagar,Indian,Delhi Daredevils,13,8,3,152,43*,30.4,133,114.28,0,0,13,3
http://www.iplt20.com/stats/2012/highest-strikerate,Naman; Ojha,Indian,Delhi Daredevils,18,16,5,255,64*,23.18,224,113.83,0,1,21,13
http://www.iplt20.com/stats/2012/highest-strikerate,Richard; Levi,Overseas,Mumbai Indians,6,6,0,83,50,13.83,73,113.69,0,1,10,4
http://www.iplt20.com/stats/2012/highest-strikerate,Mahela; Jayawardene,Indian,Delhi Daredevils,16,15,3,335,56*,27.91,298,112.41,0,3,39,3
http://www.iplt20.com/stats/2012/highest-strikerate,Saurabh; Tiwary,Indian,Royal Challengers Bangalore,15,11,3,191,36*,23.87,170,112.35,0,0,9,8
http://www.iplt20.com/stats/2012/highest-strikerate,Rahul; Dravid,Indian,Rajasthan Royals,16,16,0,462,58,28.87,412,112.13,0,2,63,4
http://www.iplt20.com/stats/2012/highest-strikerate,Dinesh; Karthik,Indian,Mumbai Indians,17,14,1,238,44,18.3,213,111.73,0,0,30,2
http://www.iplt20.com/stats/2012/highest-strikerate,Virat; Kohli,Indian,Royal Challengers Bangalore,16,15,2,364,73*,28,326,111.65,0,2,33,10
http://www.iplt20.com/stats/2012/highest-strikerate,Michael; Hussey,Overseas,Chennai Super Kings,8,8,0,261,56,32.62,236,110.59,0,2,28,8
http://www.iplt20.com/stats/2012/highest-strikerate,Daniel; Harris,Overseas,Deccan Chargers,4,4,0,111,47,27.75,101,109.9,0,0,11,5
http://www.iplt20.com/stats/2012/highest-strikerate,Vinay; Kumar,Indian,Royal Challengers Bangalore,15,7,2,68,25,13.6,62,109.67,0,0,3,2
http://www.iplt20.com/stats/2012/highest-strikerate,Tillakaratne; Dilshan,Overseas,Royal Challengers Bangalore,10,9,1,285,76*,35.62,261,109.19,0,3,33,5
http://www.iplt20.com/stats/2012/highest-strikerate,Ashok; Menaria,Indian,Rajasthan Royals,15,12,1,220,40,20,202,108.91,0,0,14,8
http://www.iplt20.com/stats/2012/highest-strikerate,Kumar; Sangakkara,Overseas,Deccan Chargers,12,12,1,200,82,18.18,184,108.69,0,1,21,4
http://www.iplt20.com/stats/2012/highest-strikerate,Subramaniam; Badrinath,Indian,Chennai Super Kings,15,9,2,196,57,28,181,108.28,0,1,23,2
http://www.iplt20.com/stats/2012/highest-strikerate,Aaron; Finch,Overseas,Delhi Daredevils,2,2,0,55,30,27.5,51,107.84,0,0,8,0
http://www.iplt20.com/stats/2012/highest-strikerate,Johan; Botha,Indian,Rajasthan Royals,11,7,3,58,14*,14.5,54,107.4,0,0,4,1
http://www.iplt20.com/stats/2012/highest-strikerate,Jacques; Kallis,Overseas,Kolkata Knight Riders,17,17,1,409,79,25.56,384,106.51,0,2,34,10
http://www.iplt20.com/stats/2012/highest-strikerate,Siddharth; Chitnis,Indian,Kings XI Punjab,6,4,1,66,38,22,62,106.45,0,0,7,1
http://www.iplt20.com/stats/2012/highest-strikerate,Manoj; Tiwary,Indian,Kolkata Knight Riders,16,15,5,260,59,26,246,105.69,0,1,21,3
http://www.iplt20.com/stats/2012/highest-strikerate,Michael; Clarke,Overseas,Pune Warriors India,6,6,0,100,41,16.66,95,105.26,0,0,12,0
http://www.iplt20.com/stats/2012/highest-strikerate,Venugopal; Rao,Indian,Delhi Daredevils,10,7,1,132,36,22,126,104.76,0,0,8,5
http://www.iplt20.com/stats/2012/highest-strikerate,Lasith; Malinga,Overseas,Mumbai Indians,14,6,0,55,17,9.16,53,103.77,0,0,4,3
http://www.iplt20.com/stats/2012/highest-strikerate,Shreevats; Goswami,Indian,Rajasthan Royals,11,6,1,69,24,13.8,67,102.98,0,0,4,1
http://www.iplt20.com/stats/2012/highest-strikerate,Brendon; McCullum,Overseas,Kolkata Knight Riders,12,12,0,289,56,24.08,283,102.12,0,1,37,3
http://www.iplt20.com/stats/2012/highest-strikerate,Marlon; Samuels,Overseas,Pune Warriors India,8,8,1,124,46,17.71,123,100.81,0,0,7,5
http://www.iplt20.com/stats/2012/highest-strikerate,Nitin; Saini,Indian,Kings XI Punjab,10,10,0,140,50,14,141,99.29,0,1,16,0
http://www.iplt20.com/stats/2012/highest-strikerate,Sourav; Ganguly,Indian,Pune Warriors India,15,15,0,267,45,17.8,270,98.88,0,0,30,4
http://www.iplt20.com/stats/2012/highest-strikerate,James; Franklin,Overseas,Mumbai Indians,12,11,2,220,79,24.44,223,98.65,0,1,15,6
http://www.iplt20.com/stats/2012/highest-strikerate,Herschelle; Gibbs,Overseas,Mumbai Indians,3,3,1,81,66*,40.5,88,92.04,0,1,8,2
http://www.iplt20.com/stats/2012/highest-strikerate,Callum; Ferguson,Overseas,Pune Warriors India,4,4,0,50,23,12.5,63,79.36,0,0,3,0
http://www.iplt20.com/stats/2012/highest-strikerate,Paul; Valthaty,Overseas,Kings XI Punjab,6,6,0,30,13,5,51,58.82,0,0,4,0
