url,Player,Nationality,Team,Mat,Inns,NotOut,Runs,HS,Avg,BF,SR,100s,50s,4s,6s
http://www.iplt20.com/stats/2014/highest-strikerate,James; Faulkner,Overseas,RR,13,12,8,181,41*,45.25,94,192.55,0,0,8,16
http://www.iplt20.com/stats/2014/highest-strikerate,Glenn; Maxwell,Overseas,Kings XI Punjab,16,16,0,552,95,34.5,294,187.75,0,4,48,36
http://www.iplt20.com/stats/2014/highest-strikerate,Yusuf; Pathan,Indian,Kolkata Knight Riders,15,12,3,268,72,29.77,165,162.42,0,1,15,20
http://www.iplt20.com/stats/2014/highest-strikerate,AB; de Villiers,Overseas,Royal Challengers Bangalore,14,13,2,395,89*,35.9,249,158.63,0,3,26,24
http://www.iplt20.com/stats/2014/highest-strikerate,Shakib; Al Hasan,Overseas,Kolkata Knight Riders,13,11,4,227,60,32.42,152,149.34,0,1,22,7
http://www.iplt20.com/stats/2014/highest-strikerate,David; Miller,Overseas,Kings XI Punjab,16,16,6,446,66,44.6,299,149.16,0,3,34,21
http://www.iplt20.com/stats/2014/highest-strikerate,MS; Dhoni,Indian,Chennai Super Kings,16,15,10,371,57*,74.2,250,148.4,0,1,22,20
http://www.iplt20.com/stats/2014/highest-strikerate,Kedar; Jadhav,Indian,Delhi Daredevils,10,10,5,149,37,29.8,101,147.52,0,0,13,7
http://www.iplt20.com/stats/2014/highest-strikerate,Corey; Anderson,Overseas,Mumbai Indians,12,11,2,265,95*,29.44,181,146.4,0,1,21,15
http://www.iplt20.com/stats/2014/highest-strikerate,Suresh; Raina,Indian,Chennai Super Kings,16,16,3,523,87,40.23,358,146.08,0,5,51,19
http://www.iplt20.com/stats/2014/highest-strikerate,Wriddhiman; Saha,Indian,Kings XI Punjab,17,13,2,362,115*,32.9,249,145.38,1,2,33,18
http://www.iplt20.com/stats/2014/highest-strikerate,Virender; Sehwag,Indian,Kings XI Punjab,17,17,0,455,122,26.76,315,144.44,1,1,56,18
http://www.iplt20.com/stats/2014/highest-strikerate,Naman; Ojha,Indian,Sunrisers Hyderabad,11,10,4,232,79*,38.66,161,144.09,0,1,14,17
http://www.iplt20.com/stats/2014/highest-strikerate,Karun; Nair,Indian,Rajasthan Royals,11,11,1,330,73*,33,232,142.24,0,3,38,9
http://www.iplt20.com/stats/2014/highest-strikerate,David; Warner,Overseas,Sunrisers Hyderabad,14,14,3,528,90,48,375,140.8,0,6,39,24
http://www.iplt20.com/stats/2014/highest-strikerate,Suryakumar; Yadav,Indian,Kolkata Knight Riders,16,10,5,164,34,32.8,117,140.17,0,0,16,5
http://www.iplt20.com/stats/2014/highest-strikerate,Manan; Vohra,Indian,Kings XI Punjab,8,8,0,324,67,40.5,233,139.05,0,1,27,16
http://www.iplt20.com/stats/2014/highest-strikerate,Robin; Uthappa,Indian,Kolkata Knight Riders,16,16,1,660,83*,44,479,137.78,0,5,74,18
http://www.iplt20.com/stats/2014/highest-strikerate,Dwayne; Smith,Overseas,Chennai Super Kings,16,16,0,566,79,35.37,416,136.05,0,5,50,34
http://www.iplt20.com/stats/2014/highest-strikerate,Lendl; Simmons,Overseas,Mumbai Indians,8,8,1,394,100*,56.28,291,135.39,1,3,43,14
http://www.iplt20.com/stats/2014/highest-strikerate,George; Bailey,Overseas,Kings XI Punjab,17,16,7,257,40*,28.55,190,135.26,0,0,19,10
http://www.iplt20.com/stats/2014/highest-strikerate,Shaun; Marsh,Overseas,Kings XI Punjab,2,2,0,70,40,35,52,134.61,0,0,7,3
http://www.iplt20.com/stats/2014/highest-strikerate,Kieron; Pollard,Overseas,Mumbai Indians,15,15,7,273,78,34.12,203,134.48,0,1,15,15
http://www.iplt20.com/stats/2014/highest-strikerate,JP; Duminy,Overseas,Delhi Daredevils,14,14,6,410,67*,51.25,305,134.42,0,2,22,20
http://www.iplt20.com/stats/2014/highest-strikerate,Steve; Smith,Overseas,Rajasthan Royals,10,7,3,147,48*,36.75,110,133.63,0,0,13,4
http://www.iplt20.com/stats/2014/highest-strikerate,Ravindra; Jadeja,Indian,Chennai Super Kings,16,10,5,146,36*,29.2,110,132.72,0,0,9,5
