url,Player,Nationality,Team,Mat,Inns,NotOut,Runs,HS,Avg,BF,SR,100s,50s,4s,6s
http://www.iplt20.com/stats/2015/highest-strikerate,Shikhar; Dhawan,Indian,Sunrisers Hyderabad,14,14,1,353,54,27.15,286,123.42,0,3,45,6
http://www.iplt20.com/stats/2015/highest-strikerate,Suresh; Raina,Indian,Chennai Super Kings,17,17,2,374,62,24.93,304,123.02,0,2,31,16
http://www.iplt20.com/stats/2015/highest-strikerate,Unmukt; Chand,Indian,Mumbai Indians,6,5,0,102,58,20.4,83,122.89,0,1,13,2
http://www.iplt20.com/stats/2015/highest-strikerate,Lendl; Simmons,Overseas,Mumbai Indians,13,13,1,540,71,45,441,122.44,0,6,56,21
http://www.iplt20.com/stats/2015/highest-strikerate,Karn; Sharma,Indian,Sunrisers Hyderabad,14,9,3,104,32,17.33,85,122.35,0,0,3,6
http://www.iplt20.com/stats/2015/highest-strikerate,Manish; Pandey,Indian,Kolkata Knight Riders,13,12,1,225,40,20.45,184,122.28,0,0,22,7
http://www.iplt20.com/stats/2015/highest-strikerate,MS; Dhoni,Indian,Chennai Super Kings,17,17,5,372,53,31,305,121.96,0,1,27,17
http://www.iplt20.com/stats/2015/highest-strikerate,Ravi; Bopara,Indian,Sunrisers Hyderabad,9,8,3,145,41,29,120,120.83,0,0,6,6
http://www.iplt20.com/stats/2015/highest-strikerate,Dinesh; Karthik,Indian,Royal Challengers Bangalore,16,11,0,141,28,12.81,117,120.51,0,0,15,4
http://www.iplt20.com/stats/2015/highest-strikerate,Mayank; Agarwal,Indian,Delhi Daredevils,10,10,1,213,68,23.66,177,120.33,0,2,23,7
http://www.iplt20.com/stats/2015/highest-strikerate,Dwayne; Smith,Overseas,Chennai Super Kings,16,16,0,399,62,24.93,335,119.1,0,2,52,16
http://www.iplt20.com/stats/2015/highest-strikerate,Axar; Patel,Indian,Kings XI Punjab,14,12,3,206,40*,22.88,174,118.39,0,0,13,8
http://www.iplt20.com/stats/2015/highest-strikerate,Yuvraj; Singh,Indian,Delhi Daredevils,14,13,0,248,57,19.07,210,118.09,0,2,23,10
http://www.iplt20.com/stats/2015/highest-strikerate,Virender; Sehwag,Indian,Kings XI Punjab,8,8,0,99,47,12.37,84,117.85,0,0,12,3
http://www.iplt20.com/stats/2015/highest-strikerate,Gautam; Gambhir,Indian,Kolkata Knight Riders,13,13,0,327,60,25.15,278,117.62,0,3,41,4
http://www.iplt20.com/stats/2015/highest-strikerate,Corey; Anderson,Overseas,Mumbai Indians,4,4,1,114,55*,38,97,117.52,0,2,11,6
http://www.iplt20.com/stats/2015/highest-strikerate,Naman; Ojha,Indian,Sunrisers Hyderabad,14,11,1,137,28,13.7,121,113.22,0,0,12,4
http://www.iplt20.com/stats/2015/highest-strikerate,Lokesh; Rahul,Indian,Sunrisers Hyderabad,9,8,3,142,44*,28.4,126,112.69,0,0,8,5
http://www.iplt20.com/stats/2015/highest-strikerate,Stuart; Binny,Indian,Rajasthan Royals,13,8,4,74,20,18.5,66,112.12,0,0,7,1
http://www.iplt20.com/stats/2015/highest-strikerate,Murali; Vijay,Indian,Kings XI Punjab,11,11,0,251,39,22.81,228,110.08,0,0,27,8
http://www.iplt20.com/stats/2015/highest-strikerate,Michael; Hussey,Overseas,Chennai Super Kings,4,4,0,77,56,19.25,70,110,0,1,5,3
http://www.iplt20.com/stats/2015/highest-strikerate,Ravindra; Jadeja,Indian,Chennai Super Kings,17,12,5,132,24,18.85,126,104.76,0,0,7,3
http://www.iplt20.com/stats/2015/highest-strikerate,Manoj; Tiwary,Indian,Delhi Daredevils,5,3,1,57,32,28.5,56,101.78,0,0,8,1
http://www.iplt20.com/stats/2015/highest-strikerate,Manan; Vohra,Indian,Kings XI Punjab,7,7,0,82,39,11.71,81,101.23,0,0,4,5
