url,Player,Nationality,Team,Mat,Inns,NotOut,Runs,HS,Avg,BF,SR,100s,50s,4s,6s
http://www.iplt20.com/stats/2009/highest-strikerate,Mark; Boucher,Overseas,Royal Challengers Bangalore,12,9,4,150,48*,30,116,129.31,0,0,8,6
http://www.iplt20.com/stats/2009/highest-strikerate,Abhishek; Raut,Indian,Rajasthan Royals,9,7,3,78,36*,19.5,61,127.86,0,0,5,3
http://www.iplt20.com/stats/2009/highest-strikerate,MS; Dhoni,Indian,Chennai Super Kings,14,13,5,332,58*,41.5,261,127.2,0,2,22,9
http://www.iplt20.com/stats/2009/highest-strikerate,Abhishek; Nayar,Indian,Mumbai Indians,13,11,2,193,35,21.44,152,126.97,0,0,14,7
http://www.iplt20.com/stats/2009/highest-strikerate,Tirumalasetti; Suman,Overseas,Deccan Chargers,12,12,2,237,41*,23.7,190,124.73,0,0,18,8
http://www.iplt20.com/stats/2009/highest-strikerate,Roelof; van der Merwe,Overseas,Royal Challengers Bangalore,10,8,0,122,35,15.25,98,124.48,0,0,8,8
http://www.iplt20.com/stats/2009/highest-strikerate,Irfan; Pathan,Indian,Kings XI Punjab,14,12,2,196,39,19.6,158,124.05,0,0,17,6
http://www.iplt20.com/stats/2009/highest-strikerate,Simon; Katich,Overseas,Kings XI Punjab,9,9,0,145,50,16.11,117,123.93,0,1,15,6
http://www.iplt20.com/stats/2009/highest-strikerate,Sunny; Sohal,Indian,Kings XI Punjab,8,8,0,115,43,14.37,93,123.65,0,0,9,8
http://www.iplt20.com/stats/2009/highest-strikerate,David; Warner,Overseas,Delhi Daredevils,7,7,0,163,51,23.28,132,123.48,0,1,16,5
http://www.iplt20.com/stats/2009/highest-strikerate,Tillakaratne; Dilshan,Overseas,Delhi Daredevils,14,13,3,418,67*,41.8,341,122.58,0,4,42,13
http://www.iplt20.com/stats/2009/highest-strikerate,Mithun; Manhas,Overseas,Delhi Daredevils,10,6,3,75,26,25,62,120.96,0,0,7,1
http://www.iplt20.com/stats/2009/highest-strikerate,Sachin; Tendulkar,Indian,Mumbai Indians,13,13,2,364,68,33.09,303,120.13,0,2,39,10
http://www.iplt20.com/stats/2009/highest-strikerate,Chris; Gayle,Overseas,Kolkata Knight Riders,7,7,1,171,44*,28.5,143,119.58,0,0,15,10
http://www.iplt20.com/stats/2009/highest-strikerate,Brendon; McCullum,Overseas,Kolkata Knight Riders,13,13,1,285,84*,23.75,239,119.24,0,2,27,12
http://www.iplt20.com/stats/2009/highest-strikerate,LA; Carseldine,Overseas,Rajasthan Royals,5,5,1,81,39,20.25,68,119.11,0,0,11,0
http://www.iplt20.com/stats/2009/highest-strikerate,Brad; Hodge,Overseas,Kolkata Knight Riders,12,12,3,365,73,40.55,310,117.74,0,3,34,9
http://www.iplt20.com/stats/2009/highest-strikerate,Ajinkya; Rahane,Indian,Mumbai Indians,8,7,1,144,62*,24,123,117.07,0,2,12,3
http://www.iplt20.com/stats/2009/highest-strikerate,Andrew; Flintoff,Overseas,Chennai Super Kings,3,3,1,62,24,31,53,116.98,0,0,5,2
http://www.iplt20.com/stats/2009/highest-strikerate,Naman; Ojha,Indian,Rajasthan Royals,8,8,1,168,68,24,144,116.66,0,2,11,11
http://www.iplt20.com/stats/2009/highest-strikerate,Ravi; Bopara,Indian,Kings XI Punjab,5,5,0,138,84,27.6,119,115.96,0,1,8,7
http://www.iplt20.com/stats/2009/highest-strikerate,Rahul; Dravid,Indian,Royal Challengers Bangalore,13,12,0,271,66,22.58,234,115.81,0,1,28,3
http://www.iplt20.com/stats/2009/highest-strikerate,Ajit; Agarkar,Indian,Kolkata Knight Riders,11,7,5,66,39,33,57,115.78,0,0,3,3
http://www.iplt20.com/stats/2009/highest-strikerate,Yuvraj; Singh,Indian,Kings XI Punjab,14,14,2,340,58*,28.33,294,115.64,0,2,25,16
http://www.iplt20.com/stats/2009/highest-strikerate,Sanath; Jayasuriya,Overseas,Mumbai Indians,12,12,0,221,52,18.41,192,115.1,0,2,23,7
http://www.iplt20.com/stats/2009/highest-strikerate,Rohit; Sharma,Indian,Deccan Chargers,16,16,3,362,52,27.84,315,114.92,0,1,22,18
http://www.iplt20.com/stats/2009/highest-strikerate,JP; Duminy,Overseas,Mumbai Indians,13,12,3,372,62,41.33,325,114.46,0,5,26,11
http://www.iplt20.com/stats/2009/highest-strikerate,Parthiv; Patel,Indian,Chennai Super Kings,9,9,0,142,36,15.77,126,112.69,0,0,19,2
http://www.iplt20.com/stats/2009/highest-strikerate,Virat; Kohli,Indian,Royal Challengers Bangalore,16,13,2,246,50,22.36,219,112.32,0,1,22,8
http://www.iplt20.com/stats/2009/highest-strikerate,Herschelle; Gibbs,Overseas,Deccan Chargers,14,14,3,371,69*,33.72,331,112.08,0,4,32,12
http://www.iplt20.com/stats/2009/highest-strikerate,Ravindra; Jadeja,Indian,Rajasthan Royals,13,13,2,295,42,26.81,266,110.9,0,0,21,6
http://www.iplt20.com/stats/2009/highest-strikerate,Kevin; Pietersen,Indian,Royal Challengers Bangalore,6,6,0,93,37,15.5,85,109.41,0,0,8,2
http://www.iplt20.com/stats/2009/highest-strikerate,Venugopal; Rao,Indian,Deccan Chargers,16,13,2,124,32,11.27,114,108.77,0,0,6,3
http://www.iplt20.com/stats/2009/highest-strikerate,Jacques; Kallis,Overseas,Royal Challengers Bangalore,15,15,2,361,69*,27.76,332,108.73,0,3,37,8
http://www.iplt20.com/stats/2009/highest-strikerate,Subramaniam; Badrinath,Indian,Chennai Super Kings,14,11,2,177,59*,19.66,164,107.92,0,1,20,4
http://www.iplt20.com/stats/2009/highest-strikerate,Dwayne; Bravo,Overseas,Mumbai Indians,11,10,2,218,70*,27.25,203,107.38,0,2,15,8
http://www.iplt20.com/stats/2009/highest-strikerate,SA; Asnodkar,Indian,Rajasthan Royals,8,8,0,98,44,12.25,93,105.37,0,0,11,4
http://www.iplt20.com/stats/2009/highest-strikerate,Pinal; Shah,Indian,Mumbai Indians,9,5,2,53,29,17.66,51,103.92,0,0,4,2
http://www.iplt20.com/stats/2009/highest-strikerate,Robin; Uthappa,Indian,Royal Challengers Bangalore,15,13,2,175,66*,15.9,170,102.94,0,1,18,3
http://www.iplt20.com/stats/2009/highest-strikerate,Gautam; Gambhir,Indian,Delhi Daredevils,15,15,2,286,71*,22,278,102.87,0,1,32,2
http://www.iplt20.com/stats/2009/highest-strikerate,Kumar; Sangakkara,Overseas,Kings XI Punjab,14,13,2,332,60,30.18,324,102.46,0,2,29,5
http://www.iplt20.com/stats/2009/highest-strikerate,Rob; Quiney,Overseas,Rajasthan Royals,7,7,0,103,51,14.71,102,100.98,0,1,12,3
http://www.iplt20.com/stats/2009/highest-strikerate,Graeme; Smith,Overseas,Rajasthan Royals,12,12,1,212,77,19.27,216,98.14,0,1,27,1
http://www.iplt20.com/stats/2009/highest-strikerate,Laxmi; Ratan Shukla,Indian,Kolkata Knight Riders,9,6,1,83,48*,16.6,85,97.64,0,0,5,3
http://www.iplt20.com/stats/2009/highest-strikerate,Jacob; Oram,Overseas,Chennai Super Kings,11,8,2,88,41*,14.66,93,94.62,0,0,5,4
http://www.iplt20.com/stats/2009/highest-strikerate,K; Goel,Indian,Kings XI Punjab,9,9,1,124,38,15.5,133,93.23,0,0,9,4
http://www.iplt20.com/stats/2009/highest-strikerate,Shane; Warne,Indian,Rajasthan Royals,13,11,3,108,34*,13.5,116,93.1,0,0,6,4
http://www.iplt20.com/stats/2009/highest-strikerate,Dwaraka; Ravi Teja,Indian,Deccan Chargers,9,6,3,65,27,21.66,70,92.85,0,0,7,0
http://www.iplt20.com/stats/2009/highest-strikerate,Sourav; Ganguly,Indian,Kolkata Knight Riders,13,11,0,189,46,17.18,207,91.3,0,0,13,6
http://www.iplt20.com/stats/2009/highest-strikerate,Murali; Vijay,Indian,Chennai Super Kings,4,4,0,60,31,15,67,89.55,0,0,4,2
http://www.iplt20.com/stats/2009/highest-strikerate,Shreevats; Goswami,Indian,Royal Challengers Bangalore,2,2,0,53,43,26.5,60,88.33,0,0,6,0
http://www.iplt20.com/stats/2009/highest-strikerate,Azhar; Bilakhia,Indian,Deccan Chargers,6,6,2,67,22,16.75,81,82.71,0,0,5,0
http://www.iplt20.com/stats/2009/highest-strikerate,Yashpal; Singh,Indian,Kolkata Knight Riders,8,4,0,47,20,11.75,66,71.21,0,0,5,0
