url,Player,Nationality,Team,Mat,Inns,NotOut,Runs,HS,Avg,BF,SR,100s,50s,4s,6s
http://www.iplt20.com/stats/2010/highest-strikerate,Kieron; Pollard,Overseas,MI,14,14,2,273,45*,22.75,147,185.71,0,0,23,17
http://www.iplt20.com/stats/2010/highest-strikerate,Robin; Uthappa,Indian,Royal Challengers Bangalore,16,14,2,374,68*,31.16,218,171.55,0,3,21,27
http://www.iplt20.com/stats/2010/highest-strikerate,Harbhajan; Singh,Indian,Mumbai Indians,15,7,3,105,49*,26.25,63,166.66,0,0,12,5
http://www.iplt20.com/stats/2010/highest-strikerate,Yusuf; Pathan,Indian,Rajasthan Royals,14,14,2,333,100,27.75,201,165.67,1,1,22,24
http://www.iplt20.com/stats/2010/highest-strikerate,Virender; Sehwag,Indian,Delhi Daredevils,14,14,0,356,75,25.42,218,163.3,0,3,47,14
http://www.iplt20.com/stats/2010/highest-strikerate,Chris; Gayle,Overseas,Kolkata Knight Riders,9,9,0,292,88,32.44,184,158.69,0,2,30,16
http://www.iplt20.com/stats/2010/highest-strikerate,Murali; Vijay,Indian,Chennai Super Kings,15,15,2,458,127,35.23,292,156.84,1,2,36,26
http://www.iplt20.com/stats/2010/highest-strikerate,Adam; Gilchrist,Overseas,Deccan Chargers,16,16,0,289,54,18.06,185,156.21,0,1,31,16
http://www.iplt20.com/stats/2010/highest-strikerate,Albie; Morkel,Overseas,Chennai Super Kings,14,11,3,198,62,24.75,131,151.14,0,1,10,13
http://www.iplt20.com/stats/2010/highest-strikerate,Kevin; Pietersen,Overseas,Royal Challengers Bangalore,7,7,3,236,66*,59,157,150.31,0,2,23,8
http://www.iplt20.com/stats/2010/highest-strikerate,Irfan; Pathan,Indian,Kings XI Punjab,14,13,5,276,60,34.5,186,148.38,0,1,21,10
http://www.iplt20.com/stats/2010/highest-strikerate,David; Warner,Overseas,Delhi Daredevils,11,11,1,282,107*,28.2,191,147.64,1,1,27,14
http://www.iplt20.com/stats/2010/highest-strikerate,Mahela; Jayawardene,Indian,Kings XI Punjab,13,13,3,439,110*,43.9,298,147.31,1,1,55,11
http://www.iplt20.com/stats/2010/highest-strikerate,Virat; Kohli,Indian,Royal Challengers Bangalore,16,13,2,307,58,27.9,212,144.81,0,1,26,12
http://www.iplt20.com/stats/2010/highest-strikerate,Michael; Lumb,Overseas,Rajasthan Royals,11,11,0,278,83,25.27,192,144.79,0,1,45,6
http://www.iplt20.com/stats/2010/highest-strikerate,Ambati; Rayudu,Indian,Mumbai Indians,14,14,1,356,55*,27.38,246,144.71,0,2,34,13
http://www.iplt20.com/stats/2010/highest-strikerate,Suresh; Raina,Indian,Chennai Super Kings,16,16,5,520,83*,47.27,364,142.85,0,4,45,22
http://www.iplt20.com/stats/2010/highest-strikerate,Kumar; Sangakkara,Overseas,Kings XI Punjab,13,12,0,357,56,29.75,257,138.91,0,2,47,5
http://www.iplt20.com/stats/2010/highest-strikerate,MS; Dhoni,Indian,Chennai Super Kings,13,11,2,287,66*,31.88,210,136.66,0,2,26,8
http://www.iplt20.com/stats/2010/highest-strikerate,Kedar; Jadhav,Indian,Delhi Daredevils,5,5,2,76,50*,25.33,56,135.71,0,1,7,2
http://www.iplt20.com/stats/2010/highest-strikerate,Saurabh; Tiwary,Indian,Mumbai Indians,16,15,1,419,61,29.92,309,135.59,0,3,29,18
http://www.iplt20.com/stats/2010/highest-strikerate,Rohit; Sharma,Indian,Deccan Chargers,16,16,2,404,73,28.85,302,133.77,0,3,36,14
http://www.iplt20.com/stats/2010/highest-strikerate,Sachin; Tendulkar,Indian,Mumbai Indians,15,15,2,618,89*,47.53,466,132.61,0,5,86,3
http://www.iplt20.com/stats/2010/highest-strikerate,Naman; Ojha,Indian,Rajasthan Royals,14,14,2,377,94*,31.41,285,132.28,0,2,42,15
http://www.iplt20.com/stats/2010/highest-strikerate,Paul; Collingwood,Overseas,Delhi Daredevils,8,7,2,203,75*,40.6,156,130.12,0,3,9,13
http://www.iplt20.com/stats/2010/highest-strikerate,Shaun; Marsh,Overseas,Kings XI Punjab,4,4,1,147,88*,49,114,128.94,0,2,14,6
http://www.iplt20.com/stats/2010/highest-strikerate,Rahul; Dravid,Indian,Royal Challengers Bangalore,16,11,2,256,52,28.44,199,128.64,0,1,34,3
http://www.iplt20.com/stats/2010/highest-strikerate,Yuvraj; Singh,Indian,Kings XI Punjab,14,14,2,255,43,21.25,199,128.14,0,0,20,14
http://www.iplt20.com/stats/2010/highest-strikerate,Gautam; Gambhir,Indian,Delhi Daredevils,11,10,1,277,72,30.77,217,127.64,0,2,32,2
