url,Player,Nationality,Team,Mat,Inns,Overs,Runs,Wkts,BBI,Avg,Econ,SR,4w,5w
http://www.iplt20.com/stats/2016/best-strikerates,Piyush; Chawla,Indian,Kolkata Knight Riders,12,11,35.2,273,11,21-Feb,24.81,7.72,19.27,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Dwayne; Bravo,Overseas,Gujarat Lions,15,15,56,494,17,22-Apr,29.05,8.82,19.76,1,0
http://www.iplt20.com/stats/2016/best-strikerates,Carlos; Brathwaite,Overseas,Delhi Daredevils,8,8,23.1,189,7,Mar-47,27,8.15,19.85,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Sandeep; Sharma,Indian,Kings XI Punjab,14,14,50,366,15,11-Feb,24.4,7.32,20,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Chris; Morris,Overseas,Delhi Daredevils,12,12,44,308,13,Feb-30,23.69,7,20.3,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Jasprit; Bumrah,Indian,Mumbai Indians,14,14,52,406,15,13-Mar,27.06,7.8,20.8,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Barinder; Sran,Indian,Sunrisers Hyderabad,14,14,49.3,413,14,28-Mar,29.5,8.34,21.21,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Amit; Mishra,Indian,Delhi Daredevils,14,14,46,344,13,11-Apr,26.46,7.47,21.23,1,0
http://www.iplt20.com/stats/2016/best-strikerates,Morne; Morkel,Overseas,Kolkata Knight Riders,10,10,35.3,297,10,27-Feb,29.7,8.36,21.3,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Mustafizur; Rahman,Overseas,Sunrisers Hyderabad,16,16,61,421,17,16-Mar,24.76,6.9,21.52,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Ankit; Rajpoot,Indian,Kolkata Knight Riders,4,4,11,98,3,14-Jan,32.66,8.9,22,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Axar; Patel,Indian,Kings XI Punjab,14,14,47.5,388,13,21-Apr,29.84,8.11,22.07,1,0
http://www.iplt20.com/stats/2016/best-strikerates,Thisara; Perera,Overseas,Rising Pune Supergiants,12,11,33.1,326,9,Mar-34,36.22,9.82,22.11,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Mohit; Sharma,Indian,Kings XI Punjab,14,14,48.3,407,13,23-Mar,31.3,8.39,22.38,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Shivil; Kaushik,Indian,Gujarat Lions,7,7,23,192,6,20-Mar,32,8.34,23,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Sunil; Narine,Overseas,Kolkata Knight Riders,11,11,42.5,304,11,26-Mar,27.63,7.09,23.36,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Brad; Hogg,Overseas,Kolkata Knight Riders,5,5,16,142,4,19-Mar,35.5,8.87,24,0,0
http://www.iplt20.com/stats/2016/best-strikerates,RP; Singh,Indian,Rising Pune Supergiants,4,4,12,111,3,23-Jan,37,9.25,24,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Murugan; Ashwin,Indian,Rising Pune Supergiants,10,10,28.3,241,7,Mar-36,34.42,8.45,24.42,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Iqbal; Abdulla,Overseas,Royal Challengers Bangalore,8,8,25,213,6,Mar-40,35.5,8.52,25,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Moises; Henriques,Overseas,Sunrisers Hyderabad,17,17,52,415,12,17-Feb,34.58,7.98,26,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Deepak; Hooda,Indian,Sunrisers Hyderabad,17,6,13,97,3,16-Feb,32.33,7.46,26,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Zaheer; Khan,Indian,Delhi Daredevils,12,12,43.4,337,10,21-Mar,33.7,7.71,26.2,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Ravichandran; Ashwin,Indian,Rising Pune Supergiants,14,14,44,319,10,Apr-34,31.9,7.25,26.4,1,0
http://www.iplt20.com/stats/2016/best-strikerates,Bipul; Sharma,Indian,Sunrisers Hyderabad,7,6,14,121,3,10-Jan,40.33,8.64,28,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Tim; Southee,Overseas,Mumbai Indians,11,11,43,329,9,24-Mar,36.55,7.65,28.66,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Ishant; Sharma,Indian,Rising Pune Supergiants,4,4,15,148,3,Feb-36,49.33,9.86,30,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Nathan; Coulter-Nile,Overseas,Delhi Daredevils,4,4,15,114,3,25-Feb,38,7.6,30,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Chris; Gayle,Overseas,Royal Challengers Bangalore,10,4,10,63,2,11-Feb,31.5,6.3,30,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Ravindra; Jadeja,Indian,Gujarat Lions,15,14,40.1,311,8,18-Feb,38.87,7.74,30.12,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Mohammed; Shami,Overseas,Delhi Daredevils,8,8,25.1,244,5,Feb-34,48.8,9.69,30.2,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Krunal; Pandya,Indian,Mumbai Indians,12,11,31.1,236,6,15-Feb,39.33,7.57,31.16,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Tabraiz; Shamsi,Overseas,Royal Challengers Bangalore,4,4,16,147,3,21-Jan,49,9.18,32,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Harbhajan; Singh,Indian,Mumbai Indians,14,14,49,392,9,Feb-29,43.55,8,32.66,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Mitchell; Johnson,Overseas,Kings XI Punjab,3,3,11,106,2,Jan-35,53,9.63,33,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Hardik; Pandya,Indian,Mumbai Indians,11,10,16.4,153,3,7-Jan,51,9.18,33.33,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Rajat; Bhatia,Indian,Rising Pune Supergiants,10,10,34,244,6,19-Feb,40.66,7.17,34,0,0
http://www.iplt20.com/stats/2016/best-strikerates,KC; Cariappa,Overseas,Kings XI Punjab,5,5,17,159,3,16-Feb,53,9.35,34,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Praveen; Kumar,Indian,Gujarat Lions,16,16,51.3,401,9,19-Feb,44.55,7.78,34.33,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Pradeep; Sahu,Indian,Kings XI Punjab,5,5,17.3,146,3,18-Feb,48.66,8.34,35,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Shakib; Al Hasan,Overseas,Kolkata Knight Riders,10,9,31,243,5,14-Jan,48.6,7.83,37.2,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Jason; Holder,Overseas,Kolkata Knight Riders,4,4,13,103,2,Feb-33,51.5,7.92,39,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Shahbaz; Nadeem,Indian,Delhi Daredevils,4,4,15,127,2,23-Feb,63.5,8.46,45,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Kyle; Abbott,Overseas,Kings XI Punjab,5,5,16,177,2,Jan-38,88.5,11.06,48,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Jayant; Yadav,Indian,Delhi Daredevils,5,5,17,125,2,23-Jan,62.5,7.35,51,0,0
http://www.iplt20.com/stats/2016/best-strikerates,James; Faulkner,Overseas,Gujarat Lions,7,7,17,167,2,23-Jan,83.5,9.82,51,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Shadab; Jakati,Indian,Gujarat Lions,6,6,20,178,2,13-Jan,89,8.9,60,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Ankit; Sharma,Indian,Rising Pune Supergiants,3,3,11,84,1,27-Jan,84,7.63,66,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Varun; Aaron,Overseas,Royal Challengers Bangalore,8,8,23.4,227,2,Feb-37,113.5,9.59,71,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Harshal; Patel,Indian,Royal Challengers Bangalore,5,5,14,147,1,Jan-46,147,10.5,84,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Parveez; Rasool,Indian,Royal Challengers Bangalore,4,4,14,129,1,31-Jan,129,9.21,84,0,0
http://www.iplt20.com/stats/2016/best-strikerates,Stuart; Binny,Indian,Royal Challengers Bangalore,14,11,17,134,1,17-Jan,134,7.88,102,0,0
