url,Player,Nationality,Team,Mat,Inns,Overs,Runs,Wkts,BBI,Avg,Econ,SR,4w,5w
http://www.iplt20.com/stats/2010/best-strikerates,Ryan; Harris,Overseas,DC,8,8,30.4,233,14,18-Mar,16.64,7.59,13.14,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Charl; Langeveldt,Overseas,Kolkata Knight Riders,3,3,11,88,5,26-Feb,17.6,8,13.2,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Ashish; Nehra,Indian,Delhi Daredevils,4,4,14,96,6,26-Mar,16,6.85,14,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Chaminda; Vaas,Overseas,Deccan Chargers,6,6,22,139,9,21-Mar,15.44,6.31,14.66,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Kieron; Pollard,Overseas,Mumbai Indians,14,12,37,274,15,17-Mar,18.26,7.4,14.8,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Ashok; Dinda,Indian,Kolkata Knight Riders,7,7,23.1,152,9,15-Feb,16.88,6.56,15.44,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Doug; Bollinger,Overseas,Chennai Super Kings,8,8,31,207,12,13-Apr,17.25,6.67,15.5,1,0
http://www.iplt20.com/stats/2010/best-strikerates,Ravi; Bopara,Overseas,Kings XI Punjab,10,5,13,127,5,31-Mar,25.4,9.76,15.6,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Dilhara; Fernando,Indian,Mumbai Indians,5,5,19,138,7,23-Feb,19.71,7.26,16.28,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Andrew; McDonald,Overseas,Delhi Daredevils,4,4,14,138,5,Feb-37,27.6,9.85,16.8,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Pragyan; Ojha,Indian,Deccan Chargers,16,16,58.5,429,21,26-Mar,20.42,7.29,16.8,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Vinay; Kumar,Indian,Royal Challengers Bangalore,14,14,46.1,396,16,Apr-40,24.75,8.57,17.31,1,0
http://www.iplt20.com/stats/2010/best-strikerates,T; Thushara,Overseas,Chennai Super Kings,4,4,14.3,101,5,16-Feb,20.2,6.96,17.4,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Shadab; Jakati,Overseas,Chennai Super Kings,11,11,38,291,13,17-Feb,22.38,7.65,17.53,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Paul; Collingwood,Overseas,Delhi Daredevils,8,6,14.5,101,5,19-Feb,20.2,6.8,17.8,0,0
http://www.iplt20.com/stats/2010/best-strikerates,MF; Maharoof,Overseas,Delhi Daredevils,7,7,24,206,8,13-Feb,25.75,8.58,18,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Harmeet; Singh Bansal,Indian,Deccan Chargers,8,8,24,174,8,24-Feb,21.75,7.25,18,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Irfan; Pathan,Indian,Kings XI Punjab,14,14,46.2,426,15,24-Mar,28.4,9.19,18.53,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Shaun; Tait,Overseas,Rajasthan Royals,8,8,31.1,264,10,22-Mar,26.4,8.47,18.7,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Amit; Mishra,Indian,Delhi Daredevils,14,14,53,363,17,25-Mar,21.35,6.84,18.7,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Sumit; Narwal,Indian,Rajasthan Royals,5,5,15.4,185,5,Mar-36,37,11.8,18.8,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Harbhajan; Singh,Indian,Mumbai Indians,15,14,53.3,377,17,31-Mar,22.17,7.04,18.88,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Muttiah; Muralitharan,Overseas,Chennai Super Kings,12,12,48,329,15,16-Mar,21.93,6.85,19.2,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Zaheer; Khan,Indian,Mumbai Indians,14,14,48.2,376,15,21-Mar,25.06,7.77,19.33,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Siddharth; Trivedi,Indian,Rajasthan Royals,11,10,35.3,260,11,16-Mar,23.63,7.32,19.36,0,0
http://www.iplt20.com/stats/2010/best-strikerates,RP; Singh,Indian,Deccan Chargers,12,12,42,370,13,17-Mar,28.46,8.8,19.38,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Lasith; Malinga,Overseas,Mumbai Indians,13,13,49,344,15,22-Apr,22.93,7.02,19.6,1,0
http://www.iplt20.com/stats/2010/best-strikerates,Lakshmipathy; Balaji,Indian,Chennai Super Kings,7,7,23.2,207,7,9-Feb,29.57,8.87,20,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Bipul; Sharma,Indian,Kings XI Punjab,5,4,10,94,3,19-Jan,31.33,9.4,20,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Kevin; Pietersen,Overseas,Royal Challengers Bangalore,7,6,10,77,3,10-Jan,25.66,7.7,20,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Shane; Bond,Overseas,Kolkata Knight Riders,8,8,31,224,9,24-Feb,24.88,7.22,20.66,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Pradeep; Sangwan,Indian,Delhi Daredevils,8,8,31,258,9,22-Mar,28.66,8.32,20.66,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Ishant; Sharma,Indian,Kolkata Knight Riders,7,7,25,236,7,Feb-33,33.71,9.44,21.42,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Ravichandran; Ashwin,Indian,Chennai Super Kings,12,12,48,293,13,16-Mar,22.53,6.1,22.15,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Anil; Kumble,Indian,Royal Challengers Bangalore,16,16,63.2,407,17,16-Apr,23.94,6.42,22.35,1,0
http://www.iplt20.com/stats/2010/best-strikerates,Sarabjit; Ladda,Indian,Delhi Daredevils,5,5,15,143,4,Feb-44,35.75,9.53,22.5,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Dale; Steyn,Overseas,Royal Challengers Bangalore,15,15,59,406,15,18-Mar,27.06,6.88,23.6,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Suresh; Raina,Indian,Chennai Super Kings,16,12,23.5,178,6,Jan-00,29.66,7.46,23.83,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Juan; Theron,Overseas,Kings XI Punjab,7,7,24,187,6,17-Feb,31.16,7.79,24,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Umesh; Yadav,Indian,Delhi Daredevils,7,7,24,184,6,24-Feb,30.66,7.66,24,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Chris; Gayle,Overseas,Kolkata Knight Riders,9,6,16,152,4,9-Jan,38,9.5,24,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Ali; Murtaza,Overseas,Mumbai Indians,3,3,12,91,3,18-Feb,30.33,7.58,24,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Laxmi; Ratan Shukla,Indian,Kolkata Knight Riders,4,4,12,106,3,30-Jan,35.33,8.83,24,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Piyush; Chawla,Indian,Kings XI Punjab,14,14,49,367,12,24-Mar,30.58,7.48,24.5,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Rahul; Sharma,Indian,Deccan Chargers,6,6,20.4,167,5,Feb-42,33.4,8.08,24.8,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Albie; Morkel,Overseas,Chennai Super Kings,14,14,47.4,405,11,23-Feb,36.81,8.49,26,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Murali; Kartik,Indian,Kolkata Knight Riders,10,10,39,253,9,20-Feb,28.11,6.48,26,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Munaf; Patel,Indian,Rajasthan Royals,4,4,13,118,3,20-Jan,39.33,9.07,26,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Jacques; Kallis,Overseas,Royal Challengers Bangalore,16,16,57,476,13,3-Feb,36.61,8.35,26.3,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Andrew; Symonds,Overseas,Deccan Chargers,16,16,53,372,12,21-Mar,31,7.01,26.5,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Praveen; Kumar,Indian,Royal Challengers Bangalore,12,12,45,380,10,18-Mar,38,8.44,27,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Shalabh; Srivastava,Indian,Kings XI Punjab,8,8,27,255,6,23-Feb,42.5,9.44,27,0,0
http://www.iplt20.com/stats/2010/best-strikerates,Shane; Warne,Overseas,Rajasthan Royals,14,14,50,381,11,21-Apr,34.63,7.62,27.27,1,0
