url,Player,Nationality,Team,Mat,Inns,Overs,Runs,Wkts,BBI,Avg,Econ,SR,4w,5w
http://www.iplt20.com/stats/2012/best-strikerates,Yusuf; Pathan,Indian,Kolkata Knight Riders,17,12,22.1,181,4,11-Mar,45.25,8.16,33.25,0,0
http://www.iplt20.com/stats/2012/best-strikerates,Shahbaz; Nadeem,Overseas,Delhi Daredevils,12,12,45,318,8,16-Mar,39.75,7.06,33.75,0,0
http://www.iplt20.com/stats/2012/best-strikerates,Ankit; Sharma,Indian,Deccan Chargers,9,9,24.1,165,4,9-Jan,41.25,6.82,36.25,0,0
http://www.iplt20.com/stats/2012/best-strikerates,Dwayne; Smith,Overseas,Mumbai Indians,7,6,13,95,2,8-Jan,47.5,7.3,39,0,0
http://www.iplt20.com/stats/2012/best-strikerates,Praveen; Kumar,Indian,Kings XI Punjab,16,16,63,434,9,15-Feb,48.22,6.88,42,0,0
http://www.iplt20.com/stats/2012/best-strikerates,Daniel; Vettori,Overseas,Royal Challengers Bangalore,9,9,35,236,5,20-Jan,47.2,6.74,42,0,0
http://www.iplt20.com/stats/2012/best-strikerates,Suresh; Raina,Indian,Chennai Super Kings,19,7,14,105,2,5-Jan,52.5,7.5,42,0,0
http://www.iplt20.com/stats/2012/best-strikerates,Irfan; Pathan,Indian,Delhi Daredevils,17,17,60,465,8,Feb-46,58.12,7.75,45,0,0
http://www.iplt20.com/stats/2012/best-strikerates,Manpreet; Gony,Overseas,Deccan Chargers,6,6,24,207,3,26-Jan,69,8.62,48,0,0
http://www.iplt20.com/stats/2012/best-strikerates,Bhargav; Bhatt,Indian,Kings XI Punjab,5,5,16.3,136,2,24-Feb,68,8.24,49.5,0,0
http://www.iplt20.com/stats/2012/best-strikerates,Harbhajan; Singh,Indian,Mumbai Indians,17,16,54,384,6,13-Feb,64,7.11,54,0,0
http://www.iplt20.com/stats/2012/best-strikerates,Murali; Kartik,Indian,Pune Warriors India,11,11,36,266,4,14-Feb,66.5,7.38,54,0,0
http://www.iplt20.com/stats/2012/best-strikerates,TP; Sudhindra,Indian,Deccan Chargers,3,3,11.4,136,1,Jan-46,136,11.65,70,0,0
http://www.iplt20.com/stats/2012/best-strikerates,JP; Duminy,Overseas,Deccan Chargers,9,6,12,104,1,8-Jan,104,8.66,72,0,0
http://www.iplt20.com/stats/2012/best-strikerates,Andre; Russell,Overseas,Delhi Daredevils,4,4,16,161,1,Jan-51,161,10.06,96,0,0
