url,Player,Nationality,Team,Mat,Inns,Overs,Runs,Wkts,BBI,Avg,Econ,SR,4w,5w
http://www.iplt20.com/stats/2013/best-strikerates,Ravi; Rampaul,Indian,Royal Challengers Bangalore,10,10,37.4,261,13,31-Mar,20.07,6.92,17.38,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Sunil; Narine,Overseas,Kolkata Knight Riders,16,16,64,350,22,13-Apr,15.9,5.46,17.45,2,0
http://www.iplt20.com/stats/2013/best-strikerates,Harbhajan; Singh,Indian,Mumbai Indians,19,19,70,456,24,14-Mar,19,6.51,17.5,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Azhar; Mahmood,Overseas,Kings XI Punjab,11,11,43.5,330,15,21-Mar,22,7.52,17.53,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Amit; Mishra,Indian,Sunrisers Hyderabad,17,17,62,394,21,19-Apr,18.76,6.35,17.71,1,0
http://www.iplt20.com/stats/2013/best-strikerates,Brett; Lee,Overseas,Kolkata Knight Riders,3,3,12,86,4,Feb-40,21.5,7.16,18,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Moises; Henriques,Overseas,Royal Challengers Bangalore,10,8,21.1,185,7,14-Feb,26.42,8.74,18.14,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Ashok; Dinda,Indian,Pune Warriors India,13,13,49,465,16,31-Mar,29.06,9.48,18.37,0,0
http://www.iplt20.com/stats/2013/best-strikerates,RP; Singh,Indian,Royal Challengers Bangalore,11,11,39.5,335,13,13-Mar,25.76,8.41,18.38,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Kieron; Pollard,Overseas,Mumbai Indians,18,14,31,292,10,6-Feb,29.2,9.41,18.6,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Thisara; Perera,Overseas,Sunrisers Hyderabad,16,16,59.4,478,19,20-Mar,25.15,8.01,18.84,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Karn; Sharma,Indian,Sunrisers Hyderabad,13,13,34.5,230,11,19-Feb,20.9,6.6,19,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Shane; Watson,Overseas,Rajasthan Royals,16,13,41.4,298,13,22-Mar,22.92,7.15,19.23,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Lasith; Malinga,Overseas,Mumbai Indians,17,17,65.2,468,20,Mar-39,23.4,7.16,19.6,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Pragyan; Ojha,Indian,Mumbai Indians,16,15,52.2,381,16,11-Mar,23.81,7.28,19.62,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Ashish; Nehra,Indian,Delhi Daredevils,10,10,36,316,11,Feb-35,28.72,8.77,19.63,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Jacques; Kallis,Overseas,Kolkata Knight Riders,16,15,53,394,16,13-Mar,24.62,7.43,19.87,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Ravindra; Jadeja,Indian,Chennai Super Kings,18,15,43.1,323,13,20-Mar,24.84,7.48,19.92,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Chris; Morris,Overseas,Chennai Super Kings,16,16,50,401,15,Mar-40,26.73,8.02,20,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Johan; Botha,Overseas,Delhi Daredevils,6,6,16.4,109,5,11-Feb,21.8,6.54,20,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Ali; Murtaza,Overseas,Pune Warriors India,3,3,10,94,3,15-Mar,31.33,9.4,20,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Syed; Mohammad,Overseas,Royal Challengers Bangalore,4,4,10,91,3,15-Feb,30.33,9.1,20,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Albie; Morkel,Overseas,Chennai Super Kings,8,7,24,159,7,Mar-32,22.71,6.62,20.57,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Sachithra; Senanayake,Overseas,Kolkata Knight Riders,8,8,32,209,9,26-Feb,23.22,6.53,21.33,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Dale; Steyn,Overseas,Sunrisers Hyderabad,17,17,67.5,384,19,11-Mar,20.21,5.66,21.42,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Parvinder; Awana,Indian,Kings XI Punjab,14,14,54,412,15,Mar-39,27.46,7.62,21.6,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Umesh; Yadav,Indian,Delhi Daredevils,16,16,57.5,508,16,24-Apr,31.75,8.78,21.68,1,0
http://www.iplt20.com/stats/2013/best-strikerates,Yuvraj; Singh,Indian,Pune Warriors India,13,10,22,152,6,27-Feb,25.33,6.9,22,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Roelof; van der Merwe,Overseas,Delhi Daredevils,3,3,11,71,3,17-Jan,23.66,6.45,22,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Jaydev; Unadkat,Indian,Royal Challengers Bangalore,13,13,49,370,13,25-May,28.46,7.55,22.61,0,1
http://www.iplt20.com/stats/2013/best-strikerates,Ravichandran; Ashwin,Indian,Chennai Super Kings,18,18,58,390,15,18-Feb,26,6.72,23.2,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Ishant; Sharma,Indian,Sunrisers Hyderabad,16,16,59.4,466,15,27-Mar,31.06,7.81,23.86,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Rajat; Bhatia,Indian,Kolkata Knight Riders,15,15,43.5,332,11,23-Feb,30.18,7.57,23.9,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Manpreet; Gony,Indian,Kings XI Punjab,8,8,28,256,7,24-Feb,36.57,9.14,24,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Stuart; Binny,Indian,Rajasthan Royals,17,14,24,162,6,14-Feb,27,6.75,24,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Lakshmipathy; Balaji,Indian,Kolkata Knight Riders,13,13,50,387,12,19-Mar,32.25,7.74,25,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Ajit; Chandila,Indian,Rajasthan Royals,8,8,25,156,6,6-Feb,26,6.24,25,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Murali; Kartik,Indian,Royal Challengers Bangalore,11,11,39,284,9,24-Feb,31.55,7.28,26,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Shanthakumaran; Sreesanth,Indian,Rajasthan Royals,7,7,21.4,163,5,20-Feb,32.6,7.52,26,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Bhuvneshwar; Kumar,Indian,Pune Warriors India,16,16,57,371,13,18-Mar,28.53,6.5,26.3,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Rahul; Sharma,Indian,Pune Warriors India,11,11,41,281,9,16-Feb,31.22,6.85,27.33,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Praveen; Kumar,Indian,Kings XI Punjab,15,15,56.2,373,12,10-Feb,31.08,6.62,28.16,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Shahbaz; Nadeem,Overseas,Delhi Daredevils,12,12,44,259,9,17-Feb,28.77,5.88,29.33,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Dirk; Nannes,Overseas,Chennai Super Kings,5,5,19.5,158,4,17-Feb,39.5,7.96,29.75,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Siddharth; Trivedi,Indian,Rajasthan Royals,17,17,59.5,410,12,23-Mar,34.16,6.85,29.91,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Munaf; Patel,Indian,Mumbai Indians,4,4,15,137,3,29-Mar,45.66,9.13,30,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Vikramjeet; Malik,Indian,Rajasthan Royals,3,3,10,59,2,14-Feb,29.5,5.9,30,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Irfan; Pathan,Indian,Delhi Daredevils,15,15,51.2,382,10,Feb-29,38.2,7.44,30.8,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Piyush; Chawla,Indian,Kings XI Punjab,16,16,58.2,418,11,20-Feb,38,7.16,31.81,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Siddarth; Kaul,Indian,Delhi Daredevils,6,6,21.5,170,4,27-Feb,42.5,7.78,32.75,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Morne; Morkel,Overseas,Delhi Daredevils,10,10,40,335,7,27-Feb,47.85,8.37,34.28,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Kane; Richardson,Overseas,Pune Warriors India,3,3,11.5,101,2,28-Jan,50.5,8.53,35.5,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Ajantha; Mendis,Overseas,Pune Warriors India,3,3,12,78,2,15-Jan,39,6.5,36,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Angelo; Mathews,Overseas,Pune Warriors India,11,10,31,240,5,14-Mar,48,7.74,37.2,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Rishi; Dhawan,Indian,Mumbai Indians,6,5,15,109,2,6-Jan,54.5,7.26,45,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Muttiah; Muralitharan,Overseas,Royal Challengers Bangalore,6,6,23,177,3,18-Jan,59,7.69,46,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Jason; Holder,Overseas,Chennai Super Kings,6,6,20,168,2,20-Feb,84,8.4,60,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Shaun; Tait,Overseas,Rajasthan Royals,3,3,10,98,1,29-Jan,98,9.8,60,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Pravin; Tambe,Indian,Rajasthan Royals,3,3,11,88,1,Jan-38,88,8,66,0,0
http://www.iplt20.com/stats/2013/best-strikerates,Ryan; Harris,Overseas,Kings XI Punjab,3,3,12,72,1,12-Jan,72,6,72,0,0
