url,Player,Nationality,Team,Mat,Inns,Overs,Runs,Wkts,BBI,Avg,Econ,SR,4w,5w
http://www.iplt20.com/stats/2009/best-strikerates,Ajantha; Mendis,Overseas,Kolkata Knight Riders,4,4,16,117,3,19-Feb,39,7.31,32,0,0
http://www.iplt20.com/stats/2009/best-strikerates,Andrew; Flintoff,Overseas,Chennai Super Kings,3,3,11,105,2,11-Jan,52.5,9.54,33,0,0
http://www.iplt20.com/stats/2009/best-strikerates,Jesse; Ryder,Overseas,Royal Challengers Bangalore,5,5,17,115,3,14-Feb,38.33,6.76,34,0,0
http://www.iplt20.com/stats/2009/best-strikerates,Ashok; Dinda,Indian,Kolkata Knight Riders,9,8,24,193,4,24-Jan,48.25,8.04,36,0,0
http://www.iplt20.com/stats/2009/best-strikerates,Sourav; Ganguly,Indian,Kolkata Knight Riders,13,6,12,97,2,24-Feb,48.5,8.08,36,0,0
http://www.iplt20.com/stats/2009/best-strikerates,KP; Appanna,Overseas,Royal Challengers Bangalore,5,5,12,87,2,24-Jan,43.5,7.25,36,0,0
http://www.iplt20.com/stats/2009/best-strikerates,Vikramjeet; Malik,Indian,Kings XI Punjab,5,5,12,98,2,12-Jan,49,8.16,36,0,0
http://www.iplt20.com/stats/2009/best-strikerates,Moises; Henriques,Overseas,Kolkata Knight Riders,4,4,12.1,107,2,Jan-32,53.5,8.79,36.5,0,0
http://www.iplt20.com/stats/2009/best-strikerates,Harmeet; Singh Bansal,Indian,Deccan Chargers,7,7,22.5,192,3,23-Feb,64,8.4,45.66,0,0
http://www.iplt20.com/stats/2009/best-strikerates,Jacques; Kallis,Overseas,Royal Challengers Bangalore,15,14,46,353,6,18-Feb,58.83,7.67,46,0,0
http://www.iplt20.com/stats/2009/best-strikerates,Murali; Kartik,Indian,Kolkata Knight Riders,10,10,34,201,4,28-Feb,50.25,5.91,51,0,0
http://www.iplt20.com/stats/2009/best-strikerates,Chris; Gayle,Overseas,Kolkata Knight Riders,7,7,18.5,144,1,21-Jan,144,7.64,113,0,0
